Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs
sortedness,0.64,0.63525,1,2,I,103.88709
sortedness,0.64,0.63525,1,3,I,117.034317
sortedness,0.64,0.63525,1,1,Q,120.062811
sortedness,0.64,0.63525,1,2,Q,114.543939
sortedness,0.64,0.63525,1,3,Q,110.988308
sortedness,0.64,0.63525,1,1,M,112.290289
sortedness,0.64,0.63525,1,2,M,114.433822
sortedness,0.64,0.63525,1,3,M,111.216567
sortedness,0.64,0.63525,1,1,H,111.55275
sortedness,0.64,0.63525,1,2,H,113.507715
sortedness,0.64,0.63525,1,3,H,114.292731
sortedness,0.64,0.63525,1,1,R,124.78115
sortedness,0.64,0.63525,1,2,R,128.487613
sortedness,0.64,0.63525,1,3,R,126.309288
sortedness,0.64,0.637,2,1,I,120.947479
sortedness,0.64,0.637,2,2,I,124.833677
sortedness,0.64,0.637,2,3,I,119.167314
sortedness,0.64,0.637,2,1,Q,112.59924
sortedness,0.64,0.637,2,2,Q,113.390502
sortedness,0.64,0.637,2,3,Q,116.448218
sortedness,0.64,0.637,2,1,M,120.481547
sortedness,0.64,0.637,2,2,M,112.062294
sortedness,0.64,0.637,2,3,M,117.092489
sortedness,0.64,0.637,2,1,H,110.968738
sortedness,0.64,0.637,2,2,H,110.689697
sortedness,0.64,0.637,2,3,H,115.79287
sortedness,0.64,0.637,2,1,R,118.581867
sortedness,0.64,0.637,2,2,R,109.726857
sortedness,0.64,0.637,2,3,R,110.493063
sortedness,0.64,0.648,3,1,I,122.737734
sortedness,0.64,0.648,3,2,I,110.144471
sortedness,0.64,0.648,3,3,I,119.148184
sortedness,0.64,0.648,3,1,Q,111.361659
sortedness,0.64,0.648,3,2,Q,109.140242
sortedness,0.64,0.648,3,3,Q,115.677748
sortedness,0.64,0.648,3,1,M,108.308584
sortedness,0.64,0.648,3,2,M,109.94565
sortedness,0.64,0.648,3,3,M,105.541862
sortedness,0.64,0.648,3,1,H,111.587541
sortedness,0.64,0.648,3,2,H,109.065922
sortedness,0.64,0.648,3,3,H,116.624803
sortedness,0.64,0.648,3,1,R,109.294317
sortedness,0.64,0.648,3,2,R,113.507532
sortedness,0.64,0.648,3,3,R,111.091653
sortedness,0.64,0.639,4,1,I,108.027605
sortedness,0.64,0.639,4,2,I,113.974434
sortedness,0.64,0.639,4,3,I,114.078124
sortedness,0.64,0.639,4,1,Q,109.448195
sortedness,0.64,0.639,4,2,Q,106.925037
sortedness,0.64,0.639,4,3,Q,110.078626
sortedness,0.64,0.639,4,1,M,110.149327
sortedness,0.64,0.639,4,2,M,115.145462
sortedness,0.64,0.639,4,3,M,118.941974
sortedness,0.64,0.639,4,1,H,111.428214
sortedness,0.64,0.639,4,2,H,109.426661
sortedness,0.64,0.639,4,3,H,99.749117
sortedness,0.64,0.639,4,1,R,113.144073
sortedness,0.64,0.639,4,2,R,106.752989
sortedness,0.64,0.639,4,3,R,114.201888
sortedness,0.64,0.65225,5,1,I,114.397524
sortedness,0.64,0.65225,5,2,I,113.106028
sortedness,0.64,0.65225,5,3,I,112.602113
sortedness,0.64,0.65225,5,1,Q,125.82935
sortedness,0.64,0.65225,5,2,Q,121.506778
sortedness,0.64,0.65225,5,3,Q,113.257527
sortedness,0.64,0.65225,5,1,M,113.009199
sortedness,0.64,0.65225,5,2,M,110.668717
sortedness,0.64,0.65225,5,3,M,108.583862
sortedness,0.64,0.65225,5,1,H,107.979892
sortedness,0.64,0.65225,5,2,H,100.03754
sortedness,0.64,0.65225,5,3,H,109.63408
sortedness,0.64,0.65225,5,1,R,113.419649
sortedness,0.64,0.65225,5,2,R,109.549891
sortedness,0.64,0.65225,5,3,R,110.591184
sortedness,0.64,0.6255,6,1,I,112.431515
sortedness,0.64,0.6255,6,2,I,111.865282
sortedness,0.64,0.6255,6,3,I,111.738368
sortedness,0.64,0.6255,6,1,Q,111.91034
sortedness,0.64,0.6255,6,2,Q,101.514303
sortedness,0.64,0.6255,6,3,Q,110.404581
sortedness,0.64,0.6255,6,1,M,114.914589
sortedness,0.64,0.6255,6,2,M,115.036022
sortedness,0.64,0.6255,6,3,M,102.201397
sortedness,0.64,0.6255,6,1,H,108.3273
sortedness,0.64,0.6255,6,2,H,120.796585
sortedness,0.64,0.6255,6,3,H,108.424333
sortedness,0.64,0.6255,6,1,R,117.857645
sortedness,0.64,0.6255,6,2,R,112.100314
sortedness,0.64,0.6255,6,3,R,110.984936
sortedness,0.64,0.64725,7,1,I,107.735257
sortedness,0.64,0.64725,7,2,I,108.122199
sortedness,0.64,0.64725,7,3,I,111.129809
sortedness,0.64,0.64725,7,1,Q,111.694616
sortedness,0.64,0.64725,7,2,Q,111.823296
sortedness,0.64,0.64725,7,3,Q,106.922068
sortedness,0.64,0.64725,7,1,M,110.36727
sortedness,0.64,0.64725,7,2,M,116.32589
sortedness,0.64,0.64725,7,3,M,111.433471
sortedness,0.64,0.64725,7,1,H,114.200289
sortedness,0.64,0.64725,7,2,H,113.903553
sortedness,0.64,0.64725,7,3,H,109.4115
sortedness,0.64,0.64725,7,1,R,108.935161
sortedness,0.64,0.64725,7,2,R,113.290393
sortedness,0.64,0.64725,7,3,R,108.138168
sortedness,0.64,0.62875,8,1,I,109.253167
sortedness,0.64,0.62875,8,2,I,113.690523
sortedness,0.64,0.62875,8,3,I,112.420022
sortedness,0.64,0.62875,8,1,Q,115.240864
sortedness,0.64,0.62875,8,2,Q,115.436697
sortedness,0.64,0.62875,8,3,Q,106.41102
sortedness,0.64,0.62875,8,1,M,110.011811
sortedness,0.64,0.62875,8,2,M,115.958698
sortedness,0.64,0.62875,8,3,M,109.776483
sortedness,0.64,0.62875,8,1,H,106.719625
sortedness,0.64,0.62875,8,2,H,114.620713
sortedness,0.64,0.62875,8,3,H,110.471729
sortedness,0.64,0.62875,8,1,R,100.2908
sortedness,0.64,0.62875,8,2,R,110.471064
sortedness,0.64,0.62875,8,3,R,106.531206
sortedness,0.65,0.63125,1,1,I,110.874951
sortedness,0.65,0.63125,1,2,I,111.377057
sortedness,0.65,0.63125,1,3,I,108.314916
sortedness,0.65,0.63125,1,1,Q,99.843877
sortedness,0.65,0.63125,1,2,Q,108.714577
sortedness,0.65,0.63125,1,3,Q,117.690897
sortedness,0.65,0.63125,1,1,M,112.746743
sortedness,0.65,0.63125,1,2,M,109.28221
sortedness,0.65,0.63125,1,3,M,107.806298
sortedness,0.65,0.63125,1,1,H,114.570153
sortedness,0.65,0.63125,1,2,H,111.85082
sortedness,0.65,0.63125,1,3,H,117.852173
sortedness,0.65,0.63125,1,1,R,110.365592
sortedness,0.65,0.63125,1,2,R,115.263998
sortedness,0.65,0.63125,1,3,R,109.797793
sortedness,0.65,0.64675,2,1,I,114.057689
sortedness,0.65,0.64675,2,2,I,113.107021
sortedness,0.65,0.64675,2,3,I,107.17656
sortedness,0.65,0.64675,2,1,Q,110.620197
sortedness,0.65,0.64675,2,2,Q,111.865317
sortedness,0.65,0.64675,2,3,Q,115.491533
sortedness,0.65,0.64675,2,1,M,110.079537
sortedness,0.65,0.64675,2,2,M,116.158578
sortedness,0.65,0.64675,2,3,M,114.584476
sortedness,0.65,0.64675,2,1,H,116.355255
sortedness,0.65,0.64675,2,2,H,111.508059
sortedness,0.65,0.64675,2,3,H,111.240494
sortedness,0.65,0.64675,2,1,R,111.545101
sortedness,0.65,0.64675,2,2,R,109.459758
sortedness,0.65,0.64675,2,3,R,109.86344
sortedness,0.65,0.6535,3,1,I,100.526918
sortedness,0.65,0.6535,3,2,I,111.171808
sortedness,0.65,0.6535,3,3,I,111.721632
sortedness,0.65,0.6535,3,1,Q,114.358641
sortedness,0.65,0.6535,3,2,Q,128.115483
sortedness,0.65,0.6535,3,3,Q,112.452668
sortedness,0.65,0.6535,3,1,M,118.521892
sortedness,0.65,0.6535,3,2,M,109.916891
sortedness,0.65,0.6535,3,3,M,108.175816
sortedness,0.65,0.6535,3,1,H,113.691062
sortedness,0.65,0.6535,3,2,H,118.16451
sortedness,0.65,0.6535,3,3,H,111.089545
sortedness,0.65,0.6535,3,1,R,112.49312
sortedness,0.65,0.6535,3,2,R,116.136987
sortedness,0.65,0.6535,3,3,R,103.104934
sortedness,0.65,0.6485,4,1,I,111.500596
sortedness,0.65,0.6485,4,2,I,111.827511
sortedness,0.65,0.6485,4,3,I,110.330031
sortedness,0.65,0.6485,4,1,Q,107.368353
sortedness,0.65,0.6485,4,2,Q,112.443011
sortedness,0.65,0.6485,4,3,Q,114.109486
sortedness,0.65,0.6485,4,1,M,109.971388
sortedness,0.65,0.6485,4,2,M,111.622982
sortedness,0.65,0.6485,4,3,M,109.159587
sortedness,0.65,0.6485,4,1,H,110.031705
sortedness,0.65,0.6485,4,2,H,114.626337
sortedness,0.65,0.6485,4,3,H,110.569596
sortedness,0.65,0.6485,4,1,R,112.890883
sortedness,0.65,0.6485,4,2,R,112.785305
sortedness,0.65,0.6485,4,3,R,121.995353
sortedness,0.65,0.6415,5,1,I,108.578784
sortedness,0.65,0.6415,5,2,I,111.496201
sortedness,0.65,0.6415,5,3,I,109.740158
sortedness,0.65,0.6415,5,1,Q,108.456799
sortedness,0.65,0.6415,5,2,Q,108.548684
sortedness,0.65,0.6415,5,3,Q,111.951095
sortedness,0.65,0.6415,5,1,M,111.586441
sortedness,0.65,0.6415,5,2,M,110.971749
sortedness,0.65,0.6415,5,3,M,118.836955
sortedness,0.65,0.6415,5,1,H,110.213875
sortedness,0.65,0.6415,5,2,H,107.76771
sortedness,0.65,0.6415,5,3,H,113.862472
sortedness,0.65,0.6415,5,1,R,110.161166
sortedness,0.65,0.6415,5,2,R,108.80275
sortedness,0.65,0.6415,5,3,R,111.211625
sortedness,0.65,0.6445,6,1,I,109.772583
sortedness,0.65,0.6445,6,2,I,114.638439
sortedness,0.65,0.6445,6,3,I,100.938335
sortedness,0.65,0.6445,6,1,Q,108.155617
sortedness,0.65,0.6445,6,2,Q,120.556536
sortedness,0.65,0.6445,6,3,Q,111.012194
sortedness,0.65,0.6445,6,1,M,111.655585
sortedness,0.65,0.6445,6,2,M,109.575327
sortedness,0.65,0.6445,6,3,M,110.608219
sortedness,0.65,0.6445,6,1,H,111.255761
sortedness,0.65,0.6445,6,2,H,111.119109
sortedness,0.65,0.6445,6,3,H,110.239663
sortedness,0.65,0.6445,6,1,R,111.834479
sortedness,0.65,0.6445,6,2,R,109.309753
sortedness,0.65,0.6445,6,3,R,111.445762
sortedness,0.65,0.63925,7,1,I,111.844737
sortedness,0.65,0.63925,7,2,I,110.899203
sortedness,0.65,0.63925,7,3,I,112.087137
sortedness,0.65,0.63925,7,1,Q,111.846775
sortedness,0.65,0.63925,7,2,Q,113.812131
sortedness,0.65,0.63925,7,3,Q,108.815105
sortedness,0.65,0.63925,7,1,M,107.275731
sortedness,0.65,0.63925,7,2,M,108.628999
sortedness,0.65,0.63925,7,3,M,110.999676
sortedness,0.65,0.63925,7,1,H,109.139502
sortedness,0.65,0.63925,7,2,H,110.271041
sortedness,0.65,0.63925,7,3,H,112.205192
sortedness,0.65,0.63925,7,1,R,109.537726
sortedness,0.65,0.63925,7,2,R,110.767547
sortedness,0.65,0.63925,7,3,R,108.904976
sortedness,0.65,0.657,8,1,I,103.006632
sortedness,0.65,0.657,8,2,I,109.939487
sortedness,0.65,0.657,8,3,I,111.480071
sortedness,0.65,0.657,8,1,Q,112.278427
sortedness,0.65,0.657,8,2,Q,116.032973
sortedness,0.65,0.657,8,3,Q,113.404095
sortedness,0.65,0.657,8,1,M,119.900222
sortedness,0.65,0.657,8,2,M,116.142468
sortedness,0.65,0.657,8,3,M,112.750236
sortedness,0.65,0.657,8,1,H,102.501766
sortedness,0.65,0.657,8,2,H,113.669008
sortedness,0.65,0.657,8,3,H,109.274548
sortedness,0.65,0.657,8,1,R,111.267237
sortedness,0.65,0.657,8,2,R,108.76433
sortedness,0.65,0.657,8,3,R,113.216223
sortedness,0.66,0.66025,1,1,I,113.011202
sortedness,0.66,0.66025,1,2,I,103.20335
sortedness,0.66,0.66025,1,3,I,111.755946
sortedness,0.66,0.66025,1,1,Q,123.562657
sortedness,0.66,0.66025,1,2,Q,114.715248
sortedness,0.66,0.66025,1,3,Q,119.066132
sortedness,0.66,0.66025,1,1,M,113.562891
sortedness,0.66,0.66025,1,2,M,108.642066
sortedness,0.66,0.66025,1,3,M,109.137995
sortedness,0.66,0.66025,1,1,H,109.465974
sortedness,0.66,0.66025,1,2,H,110.590321
sortedness,0.66,0.66025,1,3,H,112.435007
sortedness,0.66,0.66025,1,1,R,110.393755
sortedness,0.66,0.66025,1,2,R,112.156642
sortedness,0.66,0.66025,1,3,R,119.110739
sortedness,0.66,0.65825,2,1,I,111.111122
sortedness,0.66,0.65825,2,2,I,112.050643
sortedness,0.66,0.65825,2,3,I,114.523517
sortedness,0.66,0.65825,2,1,Q,120.494883
sortedness,0.66,0.65825,2,2,Q,122.148961
sortedness,0.66,0.65825,2,3,Q,112.908671
sortedness,0.66,0.65825,2,1,M,118.756936
sortedness,0.66,0.65825,2,2,M,123.519858
sortedness,0.66,0.65825,2,3,M,116.578394
sortedness,0.66,0.65825,2,1,H,119.735134
sortedness,0.66,0.65825,2,2,H,119.70216
sortedness,0.66,0.65825,2,3,H,112.417737
sortedness,0.66,0.65825,2,1,R,113.435503
sortedness,0.66,0.65825,2,2,R,114.457046
sortedness,0.66,0.65825,2,3,R,105.709263
sortedness,0.66,0.653,3,1,I,117.345694
sortedness,0.66,0.653,3,2,I,111.309378
sortedness,0.66,0.653,3,3,I,103.845156
sortedness,0.66,0.653,3,1,Q,117.989931
sortedness,0.66,0.653,3,2,Q,109.952585
sortedness,0.66,0.653,3,3,Q,109.059013
sortedness,0.66,0.653,3,1,M,111.262069
sortedness,0.66,0.653,3,2,M,121.021782
sortedness,0.66,0.653,3,3,M,113.650761
sortedness,0.66,0.653,3,1,H,121.797247
sortedness,0.66,0.653,3,2,H,112.501827
sortedness,0.66,0.653,3,3,H,116.967325
sortedness,0.66,0.653,3,1,R,109.004204
sortedness,0.66,0.653,3,2,R,121.026332
sortedness,0.66,0.653,3,3,R,111.649239
sortedness,0.66,0.66825,4,1,I,121.624338
sortedness,0.66,0.66825,4,2,I,107.918273
sortedness,0.66,0.66825,4,3,I,111.594874
sortedness,0.66,0.66825,4,1,Q,117.710386
sortedness,0.66,0.66825,4,2,Q,116.619878
sortedness,0.66,0.66825,4,3,Q,113.545465
sortedness,0.66,0.66825,4,1,M,112.782496
sortedness,0.66,0.66825,4,2,M,113.143596
sortedness,0.66,0.66825,4,3,M,115.497433
sortedness,0.66,0.66825,4,1,H,128.969478
sortedness,0.66,0.66825,4,2,H,115.02773
sortedness,0.66,0.66825,4,3,H,118.067733
sortedness,0.66,0.66825,4,1,R,110.667612
sortedness,0.66,0.66825,4,2,R,120.533223
sortedness,0.66,0.66825,4,3,R,120.664947
sortedness,0.66,0.65225,5,1,I,112.361941
sortedness,0.66,0.65225,5,2,I,121.765763
sortedness,0.66,0.65225,5,3,I,125.339984
sortedness,0.66,0.65225,5,1,Q,108.009541
sortedness,0.66,0.65225,5,2,Q,110.42804
sortedness,0.66,0.65225,5,3,Q,112.480422
sortedness,0.66,0.65225,5,1,M,111.539611
sortedness,0.66,0.65225,5,2,M,111.012261
sortedness,0.66,0.65225,5,3,M,110.440225
sortedness,0.66,0.65225,5,1,H,113.706868
sortedness,0.66,0.65225,5,2,H,114.578264
sortedness,0.66,0.65225,5,3,H,120.002376
sortedness,0.66,0.65225,5,1,R,122.329935
sortedness,0.66,0.65225,5,2,R,110.278468
sortedness,0.66,0.65225,5,3,R,111.12712
sortedness,0.66,0.652,6,1,I,113.814184
sortedness,0.66,0.652,6,2,I,109.805839
sortedness,0.66,0.652,6,3,I,111.604114
sortedness,0.66,0.652,6,1,Q,116.526815
sortedness,0.66,0.652,6,2,Q,114.823997
sortedness,0.66,0.652,6,3,Q,121.441843
sortedness,0.66,0.652,6,1,M,129.50165
sortedness,0.66,0.652,6,2,M,120.247522
sortedness,0.66,0.652,6,3,M,124.295857
sortedness,0.66,0.652,6,1,H,113.033934
sortedness,0.66,0.652,6,2,H,113.499633
sortedness,0.66,0.652,6,3,H,125.086892
sortedness,0.66,0.652,6,1,R,113.834818
sortedness,0.66,0.652,6,2,R,111.873181
sortedness,0.66,0.652,6,3,R,123.657434
sortedness,0.66,0.6675,7,1,I,111.037829
sortedness,0.66,0.6675,7,2,I,126.485825
sortedness,0.66,0.6675,7,3,I,111.972241
sortedness,0.66,0.6675,7,1,Q,107.517538
sortedness,0.66,0.6675,7,2,Q,109.370853
sortedness,0.66,0.6675,7,3,Q,115.428115
sortedness,0.66,0.6675,7,1,M,111.34571
sortedness,0.66,0.6675,7,2,M,107.141768
sortedness,0.66,0.6675,7,3,M,110.495245
sortedness,0.66,0.6675,7,1,H,112.503788
sortedness,0.66,0.6675,7,2,H,117.631097
sortedness,0.66,0.6675,7,3,H,116.262905
sortedness,0.66,0.6675,7,1,R,116.065662
sortedness,0.66,0.6675,7,2,R,110.19368
sortedness,0.66,0.6675,7,3,R,117.030837
sortedness,0.66,0.67,8,1,I,114.671526
sortedness,0.66,0.67,8,2,I,112.498756
sortedness,0.66,0.67,8,3,I,114.563465
sortedness,0.66,0.67,8,1,Q,112.088049
sortedness,0.66,0.67,8,2,Q,106.075898
sortedness,0.66,0.67,8,3,Q,101.873023
sortedness,0.66,0.67,8,1,M,116.478063
sortedness,0.66,0.67,8,2,M,118.861484
sortedness,0.66,0.67,8,3,M,113.071788
sortedness,0.66,0.67,8,1,H,116.542093
sortedness,0.66,0.67,8,2,H,109.41754
sortedness,0.66,0.67,8,3,H,119.67757
sortedness,0.66,0.67,8,1,R,113.617528
sortedness,0.66,0.67,8,2,R,111.732541
sortedness,0.66,0.67,8,3,R,119.616554
sortedness,0.67,0.66275,1,1,I,104.086161
sortedness,0.67,0.66275,1,2,I,112.929517
sortedness,0.67,0.66275,1,3,I,115.164595
sortedness,0.67,0.66275,1,1,Q,103.4138
sortedness,0.67,0.66275,1,2,Q,117.189216
sortedness,0.67,0.66275,1,3,Q,115.514506
sortedness,0.67,0.66275,1,1,M,113.535237
sortedness,0.67,0.66275,1,2,M,110.513534
sortedness,0.67,0.66275,1,3,M,111.978407
sortedness,0.67,0.66275,1,1,H,113.450101
sortedness,0.67,0.66275,1,2,H,113.659327
sortedness,0.67,0.66275,1,3,H,110.943122
sortedness,0.67,0.66275,1,1,R,111.989575
sortedness,0.67,0.66275,1,2,R,125.114679
sortedness,0.67,0.66275,1,3,R,106.721797
sortedness,0.67,0.67975,2,1,I,111.293563
sortedness,0.67,0.67975,2,2,I,107.836709
sortedness,0.67,0.67975,2,3,I,110.983257
sortedness,0.67,0.67975,2,1,Q,113.74442
sortedness,0.67,0.67975,2,2,Q,110.792793
sortedness,0.67,0.67975,2,3,Q,109.586555
sortedness,0.67,0.67975,2,1,M,109.36704
sortedness,0.67,0.67975,2,2,M,114.305836
sortedness,0.67,0.67975,2,3,M,114.090389
sortedness,0.67,0.67975,2,1,H,112.383771
sortedness,0.67,0.67975,2,2,H,115.763208
sortedness,0.67,0.67975,2,3,H,120.870151
sortedness,0.67,0.67975,2,1,R,122.16463
sortedness,0.67,0.67975,2,2,R,118.896458
sortedness,0.67,0.67975,2,3,R,116.08887
sortedness,0.67,0.6705,3,1,I,110.008829
sortedness,0.67,0.6705,3,2,I,117.921689
sortedness,0.67,0.6705,3,3,I,113.953384
sortedness,0.67,0.6705,3,1,Q,113.411467
sortedness,0.67,0.6705,3,2,Q,108.151753
sortedness,0.67,0.6705,3,3,Q,114.001642
sortedness,0.67,0.6705,3,1,M,125.75131
sortedness,0.67,0.6705,3,2,M,114.689268
sortedness,0.67,0.6705,3,3,M,111.77267
sortedness,0.67,0.6705,3,1,H,110.571552
sortedness,0.67,0.6705,3,2,H,118.183632
sortedness,0.67,0.6705,3,3,H,118.835768
sortedness,0.67,0.6705,3,1,R,120.668531
sortedness,0.67,0.6705,3,2,R,123.929272
sortedness,0.67,0.6705,3,3,R,106.559082
sortedness,0.67,0.66875,4,1,I,116.079186
sortedness,0.67,0.66875,4,2,I,115.9762
sortedness,0.67,0.66875,4,3,I,113.454768
sortedness,0.67,0.66875,4,1,Q,117.199824
sortedness,0.67,0.66875,4,2,Q,107.011319
sortedness,0.67,0.66875,4,3,Q,116.212973
sortedness,0.67,0.66875,4,1,M,114.364249
sortedness,0.67,0.66875,4,2,M,110.657398
sortedness,0.67,0.66875,4,3,M,112.096704
sortedness,0.67,0.66875,4,1,H,111.732277
sortedness,0.67,0.66875,4,2,H,111.045422
sortedness,0.67,0.66875,4,3,H,111.665558
sortedness,0.67,0.66875,4,1,R,127.812152
sortedness,0.67,0.66875,4,2,R,111.726267
sortedness,0.67,0.66875,4,3,R,110.362682
sortedness,0.67,0.674,5,1,I,112.491391
sortedness,0.67,0.674,5,2,I,108.628255
sortedness,0.67,0.674,5,3,I,111.542068
sortedness,0.67,0.674,5,1,Q,114.195079
sortedness,0.67,0.674,5,2,Q,115.318509
sortedness,0.67,0.674,5,3,Q,119.17965
sortedness,0.67,0.674,5,1,M,109.949212
sortedness,0.67,0.674,5,2,M,115.071948
sortedness,0.67,0.674,5,3,M,109.703716
sortedness,0.67,0.674,5,1,H,112.622616
sortedness,0.67,0.674,5,2,H,117.095629
sortedness,0.67,0.674,5,3,H,112.625475
sortedness,0.67,0.674,5,1,R,110.533725
sortedness,0.67,0.674,5,2,R,110.800075
sortedness,0.67,0.674,5,3,R,111.645836
sortedness,0.67,0.6615,6,1,I,116.260407
sortedness,0.67,0.6615,6,2,I,113.949143
sortedness,0.67,0.6615,6,3,I,114.705203
sortedness,0.67,0.6615,6,1,Q,108.64284
sortedness,0.67,0.6615,6,2,Q,112.987693
sortedness,0.67,0.6615,6,3,Q,110.504039
sortedness,0.67,0.6615,6,1,M,109.219229
sortedness,0.67,0.6615,6,2,M,108.847518
sortedness,0.67,0.6615,6,3,M,100.749969
sortedness,0.67,0.6615,6,1,H,111.750201
sortedness,0.67,0.6615,6,2,H,116.889454
sortedness,0.67,0.6615,6,3,H,111.396565
sortedness,0.67,0.6615,6,1,R,111.732915
sortedness,0.67,0.6615,6,2,R,117.942533
sortedness,0.67,0.6615,6,3,R,112.5066
sortedness,0.67,0.66375,7,1,I,116.142211
sortedness,0.67,0.66375,7,2,I,99.398579
sortedness,0.67,0.66375,7,3,I,113.419748
sortedness,0.67,0.66375,7,1,Q,106.283926
sortedness,0.67,0.66375,7,2,Q,108.290465
sortedness,0.67,0.66375,7,3,Q,108.886645
sortedness,0.67,0.66375,7,1,M,111.793076
sortedness,0.67,0.66375,7,2,M,114.92969
sortedness,0.67,0.66375,7,3,M,111.234544
sortedness,0.67,0.66375,7,1,H,107.799428
sortedness,0.67,0.66375,7,2,H,116.148626
sortedness,0.67,0.66375,7,3,H,115.67496
sortedness,0.67,0.66375,7,1,R,111.082176
sortedness,0.67,0.66375,7,2,R,98.85155
sortedness,0.67,0.66375,7,3,R,113.524302
sortedness,0.67,0.67425,8,1,I,109.840969
sortedness,0.67,0.67425,8,2,I,110.095869
sortedness,0.67,0.67425,8,3,I,110.546041
sortedness,0.67,0.67425,8,1,Q,117.569423
sortedness,0.67,0.67425,8,2,Q,109.881201
sortedness,0.67,0.67425,8,3,Q,118.212108
sortedness,0.67,0.67425,8,1,M,113.506224
sortedness,0.67,0.67425,8,2,M,108.45801
sortedness,0.67,0.67425,8,3,M,114.173443
sortedness,0.67,0.67425,8,1,H,110.298201
sortedness,0.67,0.67425,8,2,H,101.617018
sortedness,0.67,0.67425,8,3,H,106.599913
sortedness,0.67,0.67425,8,1,R,112.787303
sortedness,0.67,0.67425,8,2,R,112.102509
sortedness,0.67,0.67425,8,3,R,103.881321
sortedness,0.68,0.6615,1,1,I,110.916539
sortedness,0.68,0.6615,1,2,I,110.017688
sortedness,0.68,0.6615,1,3,I,111.72289
sortedness,0.68,0.6615,1,1,Q,107.634689
sortedness,0.68,0.6615,1,2,Q,110.281813
sortedness,0.68,0.6615,1,3,Q,111.254088
sortedness,0.68,0.6615,1,1,M,114.295753
sortedness,0.68,0.6615,1,2,M,121.576856
sortedness,0.68,0.6615,1,3,M,122.019233
sortedness,0.68,0.6615,1,1,H,111.746956
sortedness,0.68,0.6615,1,2,H,126.228278
sortedness,0.68,0.6615,1,3,H,126.784357
sortedness,0.68,0.6615,1,1,R,112.116852
sortedness,0.68,0.6615,1,2,R,128.63062
sortedness,0.68,0.6615,1,3,R,103.094283
sortedness,0.68,0.69825,2,1,I,108.633386
sortedness,0.68,0.69825,2,2,I,112.367885
sortedness,0.68,0.69825,2,3,I,111.134052
sortedness,0.68,0.69825,2,1,Q,108.724673
sortedness,0.68,0.69825,2,2,Q,107.144379
sortedness,0.68,0.69825,2,3,Q,110.767469
sortedness,0.68,0.69825,2,1,M,116.985122
sortedness,0.68,0.69825,2,2,M,111.445054
sortedness,0.68,0.69825,2,3,M,114.13383
sortedness,0.68,0.69825,2,1,H,111.421474
sortedness,0.68,0.69825,2,2,H,116.993246
sortedness,0.68,0.69825,2,3,H,112.456027
sortedness,0.68,0.69825,2,1,R,109.22943
sortedness,0.68,0.69825,2,2,R,117.054977
sortedness,0.68,0.69825,2,3,R,109.825205
sortedness,0.68,0.671,3,1,I,112.006712
sortedness,0.68,0.671,3,2,I,110.451894
sortedness,0.68,0.671,3,3,I,109.370263
sortedness,0.68,0.671,3,1,Q,116.461307
sortedness,0.68,0.671,3,2,Q,113.883231
sortedness,0.68,0.671,3,3,Q,120.114542
sortedness,0.68,0.671,3,1,M,115.678482
sortedness,0.68,0.671,3,2,M,110.496151
sortedness,0.68,0.671,3,3,M,125.629856
sortedness,0.68,0.671,3,1,H,128.089397
sortedness,0.68,0.671,3,2,H,117.569113
sortedness,0.68,0.671,3,3,H,121.415604
sortedness,0.68,0.671,3,1,R,115.38123
sortedness,0.68,0.671,3,2,R,124.701463
sortedness,0.68,0.671,3,3,R,124.965478
sortedness,0.68,0.67975,4,1,I,118.798125
sortedness,0.68,0.67975,4,2,I,117.819479
sortedness,0.68,0.67975,4,3,I,115.340064
sortedness,0.68,0.67975,4,1,Q,122.630006
sortedness,0.68,0.67975,4,2,Q,127.34547
sortedness,0.68,0.67975,4,3,Q,114.612127
sortedness,0.68,0.67975,4,1,M,108.593762
sortedness,0.68,0.67975,4,2,M,118.392173
sortedness,0.68,0.67975,4,3,M,118.529142
sortedness,0.68,0.67975,4,1,H,110.73313
sortedness,0.68,0.67975,4,2,H,112.484017
sortedness,0.68,0.67975,4,3,H,118.650295
sortedness,0.68,0.67975,4,1,R,112.463033
sortedness,0.68,0.67975,4,2,R,111.757961
sortedness,0.68,0.67975,4,3,R,115.227401
